,Product ID,Quantity,Sales,Profit,discount,group
6039,OFF-AR-10004115,13,302.25,57.33,withOutDiscount,withOutDiscount
6040,OFF-SME-10000335,21,206.64,34.65,withOutDiscount,withOutDiscount
6041,TEC-AC-10003441,17,288.15,17.288999999999998,withOutDiscount,withOutDiscount
6042,TEC-PH-10004539,14,2645.86,714.382,withOutDiscount,withOutDiscount
6043,OFF-AR-10003613,10,507.9,152.1,withOutDiscount,withOutDiscount
6044,OFF-BI-10000343,4,19.64,9.2308,withOutDiscount,withOutDiscount
6045,OFF-LA-10003678,5,35.25,0.0,withOutDiscount,withOutDiscount
6046,OFF-AR-10001955,17,337.28000000000003,101.184,withOutDiscount,withOutDiscount
6047,TEC-SAN-10004424,8,2050.8,799.68,withOutDiscount,withOutDiscount
6048,OFF-PA-10001994,3,67.44,31.022399999999998,withOutDiscount,withOutDiscount
6049,OFF-AP-10002226,3,289.8,20.25,withOutDiscount,withOutDiscount
6050,OFF-ST-10002172,3,172.17,11.97,withOutDiscount,withOutDiscount
6051,OFF-ST-10000615,25,283.75,79.45,withOutDiscount,withOutDiscount
6052,OFF-ST-10001326,25,911.5,236.5,withOutDiscount,withOutDiscount
6053,TEC-PH-10003182,5,268.2,128.7,withOutDiscount,withOutDiscount
6054,OFF-FA-10004606,7,71.61,3.5700000000000003,withOutDiscount,withOutDiscount
6055,OFF-ACM-10004895,5,135.29999999999998,32.400000000000006,withOutDiscount,withOutDiscount
6056,OFF-SME-10003752,19,2440.17,23.94,withOutDiscount,withOutDiscount
6057,OFF-PA-10004248,3,15.84,7.128,withOutDiscount,withOutDiscount
6058,OFF-LA-10004538,19,138.7,52.44,withOutDiscount,withOutDiscount
6059,OFF-AVE-10000608,26,203.57999999999998,83.46000000000001,withOutDiscount,withOutDiscount
6060,OFF-PA-10003651,20,133.6,64.128,withOutDiscount,withOutDiscount
6061,OFF-ST-10002444,16,196.48,55.0144,withOutDiscount,withOutDiscount
6062,OFF-AP-10000330,5,2711.7,1220.25,withOutDiscount,withOutDiscount
6063,OFF-PA-10004040,12,71.76,35.1624,withOutDiscount,withOutDiscount
6064,OFF-BI-10004328,28,1370.88,493.08,withOutDiscount,withOutDiscount
6065,TEC-AC-10001364,7,223.16,102.62,withOutDiscount,withOutDiscount
6066,OFF-OIC-10003366,12,137.51999999999998,56.16,withOutDiscount,withOutDiscount
6067,OFF-CUI-10002413,8,304.32,139.92,withOutDiscount,withOutDiscount
6068,OFF-PA-10000069,2,18.98,8.9206,withOutDiscount,withOutDiscount
6069,TEC-OKI-10001433,3,148.32,42.93,withOutDiscount,withOutDiscount
6070,OFF-CAR-10003030,12,105.11999999999999,48.239999999999995,withOutDiscount,withOutDiscount
6071,TEC-PH-10002443,5,759.1500000000001,144.14999999999998,withOutDiscount,withOutDiscount
6072,TEC-HEW-10001074,13,4177.68,1462.1100000000001,withOutDiscount,withOutDiscount
6073,FUR-BUS-10004820,8,3321.6,166.08,withOutDiscount,withOutDiscount
6074,OFF-AR-10002105,3,60.39,6.57,withOutDiscount,withOutDiscount
6075,FUR-BO-10003881,8,1576.8,583.2,withOutDiscount,withOutDiscount
6076,OFF-AR-10004519,58,3184.2,572.4599999999999,withOutDiscount,withOutDiscount
6077,OFF-ST-10002182,4,83.56,1.6712,withOutDiscount,withOutDiscount
6078,OFF-LA-10002368,4,10.44,4.8024,withOutDiscount,withOutDiscount
6079,OFF-ELI-10001812,2,97.26,5.82,withOutDiscount,withOutDiscount
6080,FUR-BO-10000210,13,4741.62,1422.33,withOutDiscount,withOutDiscount
6081,OFF-ST-10003056,27,418.5,20.52,withOutDiscount,withOutDiscount
6082,OFF-AR-10000468,13,123.75999999999999,1.04,withOutDiscount,withOutDiscount
6083,FUR-CH-10002940,17,1182.69,130.04999999999998,withOutDiscount,withOutDiscount
6084,OFF-BI-10001662,23,241.82,59.34,withOutDiscount,withOutDiscount
6085,TEC-EPS-10002212,3,346.32,148.85999999999999,withOutDiscount,withOutDiscount
6086,FUR-SAU-10004653,20,8719.8,3574.8,withOutDiscount,withOutDiscount
6087,OFF-AR-10003684,7,349.44,125.78999999999999,withOutDiscount,withOutDiscount
6088,FUR-FU-10003601,6,553.38,99.6084,withOutDiscount,withOutDiscount
6089,OFF-AR-10003504,21,89.88,26.0652,withOutDiscount,withOutDiscount
6090,OFF-PA-10003465,9,170.73,81.9504,withOutDiscount,withOutDiscount
6091,FUR-BO-10001867,11,913.6600000000001,246.62,withOutDiscount,withOutDiscount
6092,TEC-EPS-10003962,11,1870.77,635.9100000000001,withOutDiscount,withOutDiscount
6093,TEC-PH-10000169,19,6952.24,3308.4719999999998,withOutDiscount,withOutDiscount
6094,OFF-BI-10000719,14,37.24,12.6,withOutDiscount,withOutDiscount
6095,TEC-PH-10004100,2,35.98,10.0744,withOutDiscount,withOutDiscount
6096,OFF-SU-10004696,5,257.7,25.65,withOutDiscount,withOutDiscount
6097,FUR-BO-10000636,3,337.62,138.42000000000002,withOutDiscount,withOutDiscount
6098,OFF-AR-10001043,14,199.92000000000002,51.66,withOutDiscount,withOutDiscount
6099,OFF-SU-10000180,2,93.24,10.2,withOutDiscount,withOutDiscount
6100,TEC-MA-10004772,8,2484.72,944.16,withOutDiscount,withOutDiscount
6101,TEC-PH-10002774,19,8092.86,3236.84,withOutDiscount,withOutDiscount
6102,OFF-PA-10002818,24,246.24,98.4,withOutDiscount,withOutDiscount
6103,FUR-TA-10002256,5,2664.0,905.7,withOutDiscount,withOutDiscount
6104,TEC-AC-10002076,9,538.92,80.838,withOutDiscount,withOutDiscount
6105,OFF-LA-10000760,16,123.84,28.48,withOutDiscount,withOutDiscount
6106,OFF-EN-10001415,5,27.9,13.95,withOutDiscount,withOutDiscount
6107,OFF-BI-10004908,11,81.17999999999999,9.680000000000001,withOutDiscount,withOutDiscount
6108,OFF-PA-10003511,14,295.26,147.42,withOutDiscount,withOutDiscount
6109,OFF-EN-10001946,13,520.6500000000001,244.52999999999997,withOutDiscount,withOutDiscount
6110,OFF-PA-10004746,2,42.24,6.72,withOutDiscount,withOutDiscount
6111,FUR-CH-10001203,10,844.8,33.6,withOutDiscount,withOutDiscount
6112,OFF-SAN-10002484,20,1010.4000000000001,292.8,withOutDiscount,withOutDiscount
6113,OFF-SU-10000484,7,94.92,27.509999999999998,withOutDiscount,withOutDiscount
6114,OFF-BIC-10003680,25,473.25,189.0,withOutDiscount,withOutDiscount
6115,OFF-WIL-10002947,30,177.3,15.3,withOutDiscount,withOutDiscount
6116,OFF-OIC-10002160,3,49.5,23.759999999999998,withOutDiscount,withOutDiscount
6117,OFF-EN-10002613,4,38.4,4.56,withOutDiscount,withOutDiscount
6118,OFF-FA-10001126,6,80.82,7.2,withOutDiscount,withOutDiscount
6119,TEC-OKI-10000592,1,85.26,0.84,withOutDiscount,withOutDiscount
6120,OFF-EN-10000781,3,26.22,12.3234,withOutDiscount,withOutDiscount
6121,OFF-AP-10002017,7,468.92999999999995,84.21000000000001,withOutDiscount,withOutDiscount
6122,TEC-PH-10003813,5,683.4,34.05,withOutDiscount,withOutDiscount
6123,OFF-AP-10002244,7,3622.29,1267.77,withOutDiscount,withOutDiscount
6124,OFF-LA-10000448,22,124.08,27.28,withOutDiscount,withOutDiscount
6125,OFF-AR-10001952,3,161.91,43.65,withOutDiscount,withOutDiscount
6126,FUR-CH-10002882,10,427.40000000000003,175.2,withOutDiscount,withOutDiscount
6127,TEC-AC-10004334,12,2267.76,818.0,withOutDiscount,withOutDiscount
6128,OFF-EN-10000258,11,182.82,34.54,withOutDiscount,withOutDiscount
6129,TEC-PH-10001363,1,569.99,170.997,withOutDiscount,withOutDiscount
6130,OFF-BI-10004491,40,335.2,124.0,withOutDiscount,withOutDiscount
6131,OFF-EN-10000122,2,34.08,8.52,withOutDiscount,withOutDiscount
6132,OFF-FA-10004657,4,54.6,17.4,withOutDiscount,withOutDiscount
6133,TEC-PH-10001424,9,826.74,132.12,withOutDiscount,withOutDiscount
6134,FUR-TA-10000617,14,3185.7,700.854,withOutDiscount,withOutDiscount
6135,OFF-AVE-10004909,17,499.29,174.42000000000002,withOutDiscount,withOutDiscount
6136,OFF-AP-10003278,4,55.879999999999995,14.5288,withOutDiscount,withOutDiscount
6137,TEC-PH-10003683,11,1908.06,553.08,withOutDiscount,withOutDiscount
6138,OFF-ACC-10000233,20,303.0,42.0,withOutDiscount,withOutDiscount
6139,OFF-ST-10003956,8,493.68,34.32,withOutDiscount,withOutDiscount
6140,TEC-KON-10000562,17,1465.23,292.74,withOutDiscount,withOutDiscount
6141,TEC-PH-10000026,7,475.86,42.629999999999995,withOutDiscount,withOutDiscount
6142,FUR-BO-10002736,8,1174.56,187.92,withOutDiscount,withOutDiscount
6143,OFF-PA-10001661,26,882.1800000000001,96.72,withOutDiscount,withOutDiscount
6144,FUR-FU-10002885,12,57.84,21.9792,withOutDiscount,withOutDiscount
6145,OFF-GLO-10004223,4,49.2,18.6,withOutDiscount,withOutDiscount
6146,OFF-KRA-10000695,1,37.65,10.14,withOutDiscount,withOutDiscount
6147,OFF-ELI-10001685,12,158.4,42.48,withOutDiscount,withOutDiscount
6148,OFF-PA-10004573,13,203.57999999999998,67.08,withOutDiscount,withOutDiscount
6149,TEC-MOT-10001342,5,716.1,35.699999999999996,withOutDiscount,withOutDiscount
6150,OFF-FA-10001229,2,7.86,3.6156,withOutDiscount,withOutDiscount
6151,OFF-SU-10004236,15,376.2,123.75,withOutDiscount,withOutDiscount
6152,TEC-PH-10000896,43,6532.56,2220.09,withOutDiscount,withOutDiscount
6153,FUR-FU-10000482,5,290.85,78.45,withOutDiscount,withOutDiscount
6154,TEC-CO-10001425,3,377.19,82.98,withOutDiscount,withOutDiscount
6155,OFF-AR-10004148,9,102.33,19.44,withOutDiscount,withOutDiscount
6156,TEC-PH-10004772,11,1575.42,78.54,withOutDiscount,withOutDiscount
6157,OFF-LA-10002964,17,201.45,43.86,withOutDiscount,withOutDiscount
6158,OFF-PA-10002360,13,294.06,5.72,withOutDiscount,withOutDiscount
6159,FUR-SAF-10004530,14,2754.36,1211.6999999999998,withOutDiscount,withOutDiscount
6160,OFF-WIL-10000390,20,290.4,11.399999999999999,withOutDiscount,withOutDiscount
6161,OFF-SU-10003371,18,524.52,0.0,withOutDiscount,withOutDiscount
6162,OFF-AP-10002128,3,224.55,112.23,withOutDiscount,withOutDiscount
6163,OFF-LA-10002354,19,162.26,33.82,withOutDiscount,withOutDiscount
6164,TEC-MA-10003607,5,600.3,102.0,withOutDiscount,withOutDiscount
6165,FUR-FU-10001731,28,74.76,28.4088,withOutDiscount,withOutDiscount
6166,OFF-ST-10003741,28,3703.8399999999997,666.4,withOutDiscount,withOutDiscount
6167,FUR-CH-10000302,8,700.96,133.12,withOutDiscount,withOutDiscount
6168,OFF-FA-10004942,11,145.86,72.82,withOutDiscount,withOutDiscount
6169,OFF-SU-10004662,65,1508.16,565.8,withOutDiscount,withOutDiscount
6170,TEC-SAN-10004181,1,81.69,6.51,withOutDiscount,withOutDiscount
6171,OFF-PA-10003911,29,935.54,37.120000000000005,withOutDiscount,withOutDiscount
6172,FUR-FU-10000488,22,256.08000000000004,81.84,withOutDiscount,withOutDiscount
6173,TEC-AC-10000376,36,5909.04,2540.88,withOutDiscount,withOutDiscount
6174,TEC-AC-10001295,4,409.08,188.16,withOutDiscount,withOutDiscount
6175,TEC-PH-10004655,7,577.41,190.03,withOutDiscount,withOutDiscount
6176,TEC-CO-10000794,4,1513.56,605.4,withOutDiscount,withOutDiscount
6177,TEC-MA-10003923,12,1476.36,59.04,withOutDiscount,withOutDiscount
6178,OFF-PA-10000450,23,780.39,319.47,withOutDiscount,withOutDiscount
6179,FUR-BO-10004161,2,253.02,5.04,withOutDiscount,withOutDiscount
6180,FUR-FU-10001950,22,1103.52,209.22,withOutDiscount,withOutDiscount
6181,OFF-ST-10002395,13,2751.4500000000003,1210.56,withOutDiscount,withOutDiscount
6182,OFF-ST-10003286,3,632.07,101.07,withOutDiscount,withOutDiscount
6183,TEC-AC-10003038,39,349.05,66.31949999999999,withOutDiscount,withOutDiscount
6184,OFF-HOO-10004188,4,381.24,133.32,withOutDiscount,withOutDiscount
6185,OFF-FEL-10002867,35,7257.6,1233.75,withOutDiscount,withOutDiscount
6186,OFF-PA-10002036,11,71.28,34.9272,withOutDiscount,withOutDiscount
6187,OFF-ST-10004660,19,249.66000000000003,19.76,withOutDiscount,withOutDiscount
6188,FUR-TA-10004154,1,286.85,63.107,withOutDiscount,withOutDiscount
6189,OFF-CAM-10001177,4,103.2,44.28,withOutDiscount,withOutDiscount
6190,OFF-FA-10004503,3,25.2,9.81,withOutDiscount,withOutDiscount
6191,FUR-CH-10003606,4,512.96,143.629,withOutDiscount,withOutDiscount
6192,TEC-CO-10002686,1,319.92,15.99,withOutDiscount,withOutDiscount
6193,OFF-AR-10000054,4,104.4,37.56,withOutDiscount,withOutDiscount
6194,TEC-MEM-10000919,5,357.75,14.25,withOutDiscount,withOutDiscount
6195,OFF-CUI-10004536,17,1129.14,11.22,withOutDiscount,withOutDiscount
6196,OFF-AR-10003673,5,122.55,2.4,withOutDiscount,withOutDiscount
6197,TEC-AC-10004016,11,339.9,81.51,withOutDiscount,withOutDiscount
6198,OFF-LA-10000073,8,57.92,13.76,withOutDiscount,withOutDiscount
6199,OFF-BI-10000815,19,607.05,224.58,withOutDiscount,withOutDiscount
6200,OFF-SU-10000480,2,42.12,20.6,withOutDiscount,withOutDiscount
6201,OFF-EN-10002226,3,14.64,1.02,withOutDiscount,withOutDiscount
6202,OFF-PA-10003105,18,300.78,56.7,withOutDiscount,withOutDiscount
6203,OFF-AP-10000510,5,193.05,34.65,withOutDiscount,withOutDiscount
6204,FUR-CH-10000745,12,696.24,167.04,withOutDiscount,withOutDiscount
6205,TEC-PH-10001817,2,716.0,193.32,withOutDiscount,withOutDiscount
6206,OFF-PA-10001536,30,838.8,410.40000000000003,withOutDiscount,withOutDiscount
6207,FUR-CH-10003846,29,4507.83,129.2544,withOutDiscount,withOutDiscount
6208,FUR-FU-10002104,6,211.92,78.36,withOutDiscount,withOutDiscount
6209,OFF-EAT-10002674,5,75.75,12.75,withOutDiscount,withOutDiscount
6210,OFF-PA-10000194,1,35.04,1.74,withOutDiscount,withOutDiscount
6211,FUR-CH-10004242,10,595.2,273.6,withOutDiscount,withOutDiscount
6212,FUR-FU-10004963,11,96.25,40.425,withOutDiscount,withOutDiscount
6213,FUR-BO-10002682,4,595.92,71.4,withOutDiscount,withOutDiscount
6214,TEC-MA-10003349,2,100.56,14.04,withOutDiscount,withOutDiscount
6215,FUR-BO-10004445,5,630.15,132.3,withOutDiscount,withOutDiscount
6216,OFF-ADV-10003030,11,113.19,7.92,withOutDiscount,withOutDiscount
6217,OFF-FA-10002085,22,238.92,45.32,withOutDiscount,withOutDiscount
6218,FUR-IKE-10001539,17,7022.700000000001,140.25,withOutDiscount,withOutDiscount
6219,FUR-TEN-10004147,1,48.87,21.99,withOutDiscount,withOutDiscount
6220,OFF-BI-10003642,28,364.56,112.56,withOutDiscount,withOutDiscount
6221,OFF-PA-10002749,6,40.14,19.6686,withOutDiscount,withOutDiscount
6222,TEC-MA-10000555,10,1709.6999999999998,0.0,withOutDiscount,withOutDiscount
6223,TEC-CO-10003268,3,522.99,214.38,withOutDiscount,withOutDiscount
6224,TEC-PH-10001884,20,1328.4,52.8,withOutDiscount,withOutDiscount
6225,OFF-BI-10003784,6,62.46,28.62,withOutDiscount,withOutDiscount
6226,OFF-AR-10002340,18,456.84,86.4,withOutDiscount,withOutDiscount
6227,OFF-ST-10002539,12,694.44,180.36,withOutDiscount,withOutDiscount
6228,OFF-BI-10004624,26,251.68,17.16,withOutDiscount,withOutDiscount
6229,OFF-ST-10002546,11,124.74000000000001,22.439999999999998,withOutDiscount,withOutDiscount
6230,OFF-PA-10001357,12,574.8,275.904,withOutDiscount,withOutDiscount
6231,FUR-FU-10000669,1,31.56,2.52,withOutDiscount,withOutDiscount
6232,OFF-AR-10003554,8,395.76,90.96000000000001,withOutDiscount,withOutDiscount
6233,TEC-AC-10001908,12,1199.88,419.9575,withOutDiscount,withOutDiscount
6234,OFF-FA-10000549,11,120.78,14.19,withOutDiscount,withOutDiscount
6235,OFF-ST-10004930,27,976.3199999999999,194.94,withOutDiscount,withOutDiscount
6236,OFF-EN-10003845,5,18.45,8.487,withOutDiscount,withOutDiscount
6237,OFF-FIS-10000063,6,264.84000000000003,126.78,withOutDiscount,withOutDiscount
6238,TEC-MA-10001727,10,1222.5,97.8,withOutDiscount,withOutDiscount
6239,OFF-EN-10002891,8,336.72,63.84,withOutDiscount,withOutDiscount
6240,OFF-LA-10002364,28,320.04,92.4,withOutDiscount,withOutDiscount
6241,OFF-BI-10003694,3,31.32,14.4072,withOutDiscount,withOutDiscount
6242,OFF-FA-10002308,8,95.75999999999999,1.6800000000000002,withOutDiscount,withOutDiscount
6243,FUR-FU-10001986,5,254.9,76.47,withOutDiscount,withOutDiscount
6244,OFF-AR-10004825,47,2583.12,903.8100000000001,withOutDiscount,withOutDiscount
6245,FUR-BO-10003913,7,1052.31,105.21,withOutDiscount,withOutDiscount
6246,FUR-BO-10004075,6,784.8,7.8,withOutDiscount,withOutDiscount
6247,FUR-CH-10002335,25,4010.13,1105.233,withOutDiscount,withOutDiscount
6248,OFF-LA-10000635,4,47.4,18.96,withOutDiscount,withOutDiscount
6249,OFF-AR-10003183,2,6.68,2.004,withOutDiscount,withOutDiscount
6250,OFF-PA-10001534,14,90.72,43.5456,withOutDiscount,withOutDiscount
6251,FUR-FU-10000342,3,32.04,0.3,withOutDiscount,withOutDiscount
6252,TEC-AC-10002458,10,195.2,27.2,withOutDiscount,withOutDiscount
6253,FUR-CH-10004495,7,2106.86,610.9892,withOutDiscount,withOutDiscount
6254,FUR-CH-10003061,4,359.96000000000004,68.3924,withOutDiscount,withOutDiscount
6255,OFF-ST-10000760,12,167.76,48.650400000000005,withOutDiscount,withOutDiscount
6256,OFF-SAN-10004746,10,170.10000000000002,71.39999999999999,withOutDiscount,withOutDiscount
6257,FUR-BO-10002793,8,1573.92,786.96,withOutDiscount,withOutDiscount
6258,OFF-ENE-10002833,12,565.2,163.8,withOutDiscount,withOutDiscount
6259,TEC-PH-10002904,2,849.92,135.96,withOutDiscount,withOutDiscount
6260,OFF-ADV-10002549,7,98.28,21.42,withOutDiscount,withOutDiscount
6261,OFF-AVE-10004508,4,20.16,3.36,withOutDiscount,withOutDiscount
6262,FUR-FU-10000135,16,829.44,231.84,withOutDiscount,withOutDiscount
6263,OFF-AR-10004920,6,227.28000000000003,102.24,withOutDiscount,withOutDiscount
6264,OFF-LA-10000624,18,162.54,59.94,withOutDiscount,withOutDiscount
6265,FUR-IKE-10002147,3,1233.6299999999999,234.36,withOutDiscount,withOutDiscount
6266,TEC-MA-10000429,16,2757.12,882.24,withOutDiscount,withOutDiscount
6267,OFF-BI-10003342,4,55.32,13.2,withOutDiscount,withOutDiscount
6268,OFF-LA-10004745,9,84.24,41.04,withOutDiscount,withOutDiscount
6269,TEC-PH-10000984,19,3723.8100000000004,1042.667,withOutDiscount,withOutDiscount
6270,FUR-CH-10004547,15,530.1,31.800000000000004,withOutDiscount,withOutDiscount
6271,OFF-SU-10001407,24,1054.08,241.92000000000002,withOutDiscount,withOutDiscount
6272,TEC-AC-10001142,13,1027.0,102.7,withOutDiscount,withOutDiscount
6273,OFF-FA-10000248,15,209.70000000000002,104.85000000000001,withOutDiscount,withOutDiscount
6274,TEC-MA-10004929,3,794.7,174.78,withOutDiscount,withOutDiscount
6275,OFF-EN-10001335,18,196.92,98.46,withOutDiscount,withOutDiscount
6276,TEC-AC-10002473,21,595.98,244.3516,withOutDiscount,withOutDiscount
6277,OFF-SU-10001382,15,410.7,164.1,withOutDiscount,withOutDiscount
6278,OFF-HAM-10004674,3,1629.27,619.11,withOutDiscount,withOutDiscount
6279,OFF-PA-10003072,9,58.32000000000001,27.9936,withOutDiscount,withOutDiscount
6280,OFF-BI-10001895,31,1062.68,403.62,withOutDiscount,withOutDiscount
6281,OFF-ROG-10002294,32,4546.56,726.72,withOutDiscount,withOutDiscount
6282,OFF-BI-10000721,48,672.48,25.92,withOutDiscount,withOutDiscount
6283,FUR-FU-10002335,15,238.04999999999998,66.60000000000001,withOutDiscount,withOutDiscount
6284,FUR-FU-10001488,7,741.86,148.372,withOutDiscount,withOutDiscount
6285,FUR-CH-10002944,25,2232.0,133.5,withOutDiscount,withOutDiscount
6286,OFF-BI-10003018,6,74.16,35.46,withOutDiscount,withOutDiscount
6287,OFF-AP-10003281,8,96.72,29.016,withOutDiscount,withOutDiscount
6288,OFF-SU-10001923,23,439.76,114.08000000000001,withOutDiscount,withOutDiscount
6289,TEC-AC-10001465,27,980.64,294.192,withOutDiscount,withOutDiscount
6290,OFF-FA-10002286,17,168.98,82.62,withOutDiscount,withOutDiscount
6291,OFF-ST-10004847,7,932.3999999999999,428.81999999999994,withOutDiscount,withOutDiscount
6292,OFF-LA-10004312,1,5.76,0.0,withOutDiscount,withOutDiscount
6293,OFF-PA-10000116,8,106.08,22.08,withOutDiscount,withOutDiscount
6294,FUR-CH-10003312,2,340.86,122.7,withOutDiscount,withOutDiscount
6295,OFF-SAN-10002639,10,235.2,4.5,withOutDiscount,withOutDiscount
6296,OFF-AR-10002447,20,952.2,180.6,withOutDiscount,withOutDiscount
6297,OFF-BIN-10004563,14,391.02,42.84,withOutDiscount,withOutDiscount
6298,FUR-CH-10001553,7,333.48,73.29,withOutDiscount,withOutDiscount
6299,OFF-ST-10003123,25,832.25,199.74,withOutDiscount,withOutDiscount
6300,TEC-PH-10000441,9,1133.91,317.4952,withOutDiscount,withOutDiscount
6301,TEC-CO-10001191,6,2124.72,233.64,withOutDiscount,withOutDiscount
6302,FUR-CH-10004082,36,2282.04,820.8,withOutDiscount,withOutDiscount
6303,FUR-CH-10001278,4,229.56,11.4,withOutDiscount,withOutDiscount
6304,OFF-AR-10004078,5,29.2,8.76,withOutDiscount,withOutDiscount
6305,FUR-CH-10000399,8,1327.2,318.48,withOutDiscount,withOutDiscount
6306,OFF-ADV-10003125,5,57.0,8.55,withOutDiscount,withOutDiscount
6307,OFF-ST-10001511,19,1228.35,61.4175,withOutDiscount,withOutDiscount
6308,TEC-AC-10002996,13,495.3,168.09,withOutDiscount,withOutDiscount
6309,OFF-LA-10001292,19,128.82,62.7,withOutDiscount,withOutDiscount
6310,OFF-KLE-10000466,3,81.17999999999999,22.68,withOutDiscount,withOutDiscount
6311,OFF-BI-10000335,24,484.8,111.36,withOutDiscount,withOutDiscount
6312,TEC-AC-10004752,7,322.7,148.4,withOutDiscount,withOutDiscount
6313,OFF-AR-10000989,2,102.72,3.06,withOutDiscount,withOutDiscount
6314,FUR-FU-10000110,4,117.2,0.0,withOutDiscount,withOutDiscount
6315,OFF-LA-10003714,1,3.75,1.8,withOutDiscount,withOutDiscount
6316,OFF-SU-10001346,18,854.82,85.32,withOutDiscount,withOutDiscount
6317,OFF-BOS-10003160,16,472.8,0.0,withOutDiscount,withOutDiscount
6318,OFF-PA-10003115,15,427.5,171.0,withOutDiscount,withOutDiscount
6319,FUR-SAF-10002253,2,300.66,108.18,withOutDiscount,withOutDiscount
6320,TEC-CO-10002316,2,285.78,71.4,withOutDiscount,withOutDiscount
6321,OFF-AR-10001418,59,1575.3,440.73,withOutDiscount,withOutDiscount
6322,OFF-AR-10000411,3,47.82,14.346,withOutDiscount,withOutDiscount
6323,FUR-TEN-10001809,4,201.84,3.96,withOutDiscount,withOutDiscount
6324,TEC-AC-10002688,2,204.54,94.08,withOutDiscount,withOutDiscount
6325,OFF-AR-10003592,4,103.32,35.04,withOutDiscount,withOutDiscount
6326,FUR-BO-10001393,9,1531.71,168.48,withOutDiscount,withOutDiscount
6327,TEC-CIS-10002565,4,559.08,190.08,withOutDiscount,withOutDiscount
6328,OFF-SME-10002740,15,2976.75,1339.2,withOutDiscount,withOutDiscount
6329,OFF-LA-10000506,19,208.04999999999998,59.85,withOutDiscount,withOutDiscount
6330,TEC-PH-10000693,18,1479.6,59.04,withOutDiscount,withOutDiscount
6331,TEC-AC-10003725,14,253.96,88.75999999999999,withOutDiscount,withOutDiscount
6332,OFF-PA-10003350,8,197.76,75.12,withOutDiscount,withOutDiscount
6333,OFF-AR-10002256,11,538.23,85.8,withOutDiscount,withOutDiscount
6334,TEC-HEW-10000365,7,1843.17,36.75,withOutDiscount,withOutDiscount
6335,OFF-FA-10004527,10,135.9,24.3,withOutDiscount,withOutDiscount
6336,FUR-TA-10000789,3,537.6,134.4,withOutDiscount,withOutDiscount
6337,TEC-MA-10004896,9,656.37,268.92,withOutDiscount,withOutDiscount
6338,FUR-CH-10000258,17,1559.07,93.33,withOutDiscount,withOutDiscount
6339,TEC-APP-10000308,15,9543.150000000001,2671.65,withOutDiscount,withOutDiscount
6340,OFF-EN-10003175,22,397.32,59.4,withOutDiscount,withOutDiscount
6341,TEC-PH-10003655,3,5.94,1.6038,withOutDiscount,withOutDiscount
6342,OFF-SU-10003863,3,79.38,25.38,withOutDiscount,withOutDiscount
6343,OFF-PA-10000605,7,40.46,19.8254,withOutDiscount,withOutDiscount
6344,FUR-IKE-10002894,9,3270.51,1438.83,withOutDiscount,withOutDiscount
6345,TEC-MA-10003471,6,298.08,98.28,withOutDiscount,withOutDiscount
6346,TEC-PH-10004200,3,523.98,125.73,withOutDiscount,withOutDiscount
6347,OFF-SU-10003789,12,419.04,167.4,withOutDiscount,withOutDiscount
6348,OFF-AR-10000390,31,304.01,137.2966,withOutDiscount,withOutDiscount
6349,OFF-LA-10004737,24,293.76,111.6,withOutDiscount,withOutDiscount
6350,OFF-BI-10000368,49,615.9300000000001,79.38,withOutDiscount,withOutDiscount
6351,TEC-AC-10001101,10,128.9,12.889999999999999,withOutDiscount,withOutDiscount
6352,OFF-BI-10002852,17,280.16,137.2784,withOutDiscount,withOutDiscount
6353,OFF-NOV-10000808,7,29.189999999999998,7.9799999999999995,withOutDiscount,withOutDiscount
6354,OFF-AR-10000658,22,254.1,71.148,withOutDiscount,withOutDiscount
6355,FUR-FU-10004973,16,301.44,126.60480000000001,withOutDiscount,withOutDiscount
6356,TEC-MA-10004997,11,1313.4,170.61,withOutDiscount,withOutDiscount
6357,OFF-EAT-10001303,2,41.16,19.32,withOutDiscount,withOutDiscount
6358,OFF-AR-10004068,13,359.19,157.95,withOutDiscount,withOutDiscount
6359,TEC-AC-10004975,51,3013.65,748.7325,withOutDiscount,withOutDiscount
6360,FUR-CH-10002017,1,26.64,7.4592,withOutDiscount,withOutDiscount
6361,OFF-FA-10002453,11,99.22,36.52,withOutDiscount,withOutDiscount
6362,OFF-AVE-10002079,11,553.74,33.0,withOutDiscount,withOutDiscount
6363,TEC-CO-10002269,2,297.48,145.74,withOutDiscount,withOutDiscount
6364,OFF-BI-10003373,31,1011.8399999999999,282.71999999999997,withOutDiscount,withOutDiscount
6365,TEC-PH-10000087,13,1209.0,72.53999999999999,withOutDiscount,withOutDiscount
6366,OFF-SU-10000213,5,161.29999999999998,51.6,withOutDiscount,withOutDiscount
6367,FUR-BO-10001392,3,1307.97,536.22,withOutDiscount,withOutDiscount
6368,FUR-CH-10003833,3,182.94,27.441,withOutDiscount,withOutDiscount
6369,TEC-CIS-10003501,13,1990.56,59.67,withOutDiscount,withOutDiscount
6370,TEC-PH-10002018,2,333.84,86.76,withOutDiscount,withOutDiscount
6371,OFF-AR-10002805,58,2818.8,1211.04,withOutDiscount,withOutDiscount
6372,OFF-ST-10002905,2,48.0,5.76,withOutDiscount,withOutDiscount
6373,OFF-FEL-10000070,10,201.6,9.9,withOutDiscount,withOutDiscount
